"","unit","timestamp","sensor","genotype","g_alias","treatment","3D Leaf Area mm²","Canopy Light Penetration Depth mm","Convex Hull Area Coverage %","Convex Hull Area mm²","Convex Hull Aspect Ratio","Convex Hull Circumference mm","Convex Hull Maximum Width mm","Digital Biomass mm³","GLI Average","GLI [-0.2:0] %","GLI [-1:-0.2] %","GLI [0.15:0.3] %","GLI [0.3:0.6] %","GLI [0.6:1] %","GLI [0:0.15] %","Hue Average °","Hue [0:25] %","Hue [100:125] %","Hue [125:360] %","Hue [25:50] %","Hue [50:75] %","Hue [75:100] %","Lightness Average %","Lightness [0:0] %","Lightness [0:25] %","Lightness [100:100] %","Lightness [25:50] %","Lightness [50:75] %","Lightness [75:100] %","NA NA","NDVI Average","NDVI [-1:0] %","NDVI [0.15:0.3] %","NDVI [0.3:0.45] %","NDVI [0.45:0.6] %","NDVI [0.6:1] %","NDVI [0:0.15] %","NPCI Average","NPCI [-0.2:0] %","NPCI [-1:-0.2] %","NPCI [0.2:0.4] %","NPCI [0.4:0.6] %","NPCI [0.6:1] %","NPCI [0:0.2] %","PSRI Average","PSRI [-0.2:0] %","PSRI [-0.4:-0.2] %","PSRI [-0.8:-0.4] %","PSRI [-4:-0.8] %","PSRI [0.2:4] %","PSRI [0:0.2] %","Plant Height Averaged mm","Plant Height Max mm","Projected Leaf Area mm²","Saturation Average %","Saturation [0:0] %","Saturation [0:25] %","Saturation [100:100] %","Saturation [25:50] %","Saturation [50:75] %","Saturation [75:100] %","Surface Angle Average °","Voxel Volume Total mm³"
"657","13:2:1",2022-12-13 10:58:05,"A","potato","potato","n/a",29237.3,108.952,66.4581,35435,93.3661,702.826,238.417,5933770,0.205235,2.08911,1.56438,57.2224,17.4509,0.578672,21.0946,136.074,0.934213,20.7268,68.9013,0.762573,1.51043,7.16475,5.33768,0,100,0,0,0,0,0.104691,0.684558,0.492852,1.00777,2.17247,13.5498,82.2083,0.568864,-0.0820603,49.5329,23.1567,4.56808,1.07398,0.615453,21.0529,-0.0257826,71.748,0.691465,0.174092,0.031876,1.75073,25.6038,202.952,214.199,23549.4,31.1841,0,34.2594,0.919501,58.2252,6.02457,0.571316,53.6101,40783
"658","13:2:1",2022-12-13 11:01:31,"A","potato","potato","n/a",29346.1,108.293,66.5171,35359.2,93.485,703.401,239.001,5953200,0.205123,1.94492,1.49496,57.5289,16.9388,0.587657,21.5048,136.573,0.907303,20.5655,69.191,0.673715,1.48758,7.17482,5.33694,0,100,0,0,0,0,4419990,0.686688,0.440128,0.968773,2.02852,13.2383,82.8129,0.511433,-0.0846911,49.5795,23.4989,4.44308,1.0032,0.595033,20.8803,-0.0269442,72.1367,0.686009,0.18687,0.0295058,1.65724,25.3037,202.861,214.199,23519.9,31.0433,0,34.5882,0.917138,58.2739,5.67003,0.550775,53.2266,40670
"659","13:2:1",2022-12-14 14:06:40,"A","potato","potato","n/a",23572.8,94.7886,61.4409,31004.4,90.1866,678.67,237.417,4825710,0.19643,2.32025,2.00155,55.4298,16.1554,0.893549,23.1995,138.139,1.24501,18.562,70.9597,0.735688,1.67094,6.82671,5.14314,0,100,0,0,0,0,0.177167,0.686332,0.702925,1.0246,2.11771,13.4747,82.0486,0.631441,-0.0897741,47.7006,26.2137,4.27414,1.21225,1.03652,19.5628,-0.0290263,72.8093,0.759516,0.193602,0.0714839,1.92113,24.245,204.715,212.999,19049.4,31.7512,0,34.8692,1.66796,56.0315,6.71651,0.714839,53.8747,33574
"660","13:2:1",2022-12-14 14:09:32,"A","potato","potato","n/a",23618.9,95.5713,61.6163,31029.4,91.0834,676.477,235.642,4832210,0.195959,2.28236,2.11637,55.0909,16.3115,0.966298,23.2327,138.337,1.33978,18.4189,71.2185,0.72917,1.68658,6.60699,5.14054,0,100,0,0,0,0,0.218974,0.685995,0.741026,1.12043,2.10451,13.2792,82.0761,0.67878,-0.0876374,48.0304,25.9656,4.28906,1.28049,1.21825,19.2163,-0.0275045,72.9259,0.699529,0.207487,0.0770667,2.18158,23.9085,204.591,212.599,19119.2,31.9362,0,34.8845,1.7755,55.7133,6.83819,0.788452,54.0086,33737
"661","13:2:1",2022-12-15 10:43:40,"A","potato","potato","n/a",30386.6,104.172,68.0214,35834.1,87.2531,718.633,250.36,6165960,0.203496,2.13736,1.80436,58.1952,17.4106,0.4936,19.9589,135.406,0.944688,21.6782,67.8074,0.663644,1.51622,7.38983,5.34493,0,100,0,0,0,0,0.148008,0.681237,0.623494,0.913986,2.20585,14.0475,81.6589,0.550281,-0.0788782,50.1819,21.964,4.37155,0.958859,0.63058,21.8932,-0.0252178,71.024,0.845496,0.188938,0.0354258,1.63667,26.2694,202.917,214.161,24374.9,31.2618,0,33.5128,1.26824,59.4091,5.24774,0.56209,53.2926,42342
"662","13:2:1",2022-12-15 10:45:59,"A","potato","potato","n/a",30105.3,103.941,67.289,35959,88.1874,718.619,249.133,6109670,0.203593,2.00833,1.77275,58.1654,17.3302,0.494943,20.2284,135.471,0.997026,21.5205,68.0071,0.713861,1.41344,7.34801,5.37888,0,100,0,0,0,0,0.101362,0.682199,0.580607,0.897085,2.0345,14.4533,81.4872,0.547293,-0.0806999,49.8656,22.3129,4.4188,0.913742,0.66865,21.8203,-0.0259634,71.0791,0.837597,0.164188,0.0499703,1.64902,26.2201,202.943,214.322,24196.4,31.2527,0,33.4539,1.30637,59.2838,5.5229,0.433076,53.4431,42025
"663","13:2:1",2022-12-16 11:02:25,"A","potato","potato","n/a",28693.6,105.061,63.7572,36536.2,86.4166,721.607,252.948,5897990,0.206601,1.93688,1.34718,59.0639,16.4993,0.599571,20.5532,135.687,0.84384,20.9603,68.4103,0.769819,1.46562,7.55015,5.30815,0,99.9827,0,0.0172716,0,0,0.140606,0.684016,0.481137,0.801895,2.28478,13.5483,82.3608,0.523082,-0.0809246,50.4306,22.0805,4.40672,0.967209,0.532952,21.5821,-0.0270151,71.6746,0.611908,0.14064,0.0419453,1.33485,26.1961,205.551,222.199,23294.5,30.8599,0,34.3088,1.01656,58.8566,5.34432,0.473735,54.2308,40529
"664","13:2:1",2022-12-16 11:04:47,"A","potato","potato","n/a",28732,105.014,64.1254,36360.4,86.6473,719.781,252.965,5904380,0.206815,1.92606,1.39405,59.0256,16.6252,0.588655,20.4404,135.871,0.985197,20.7458,68.4958,0.701953,1.52706,7.54415,5.3187,0,99.9754,0,0.0246299,0,0,0.193687,0.683657,0.5591,0.82264,2.20438,13.4307,82.466,0.517229,-0.0821638,50.3239,22.4453,4.48757,0.975345,0.586192,21.1817,-0.0268126,71.9785,0.588655,0.133002,0.0344819,1.4975,25.7678,205.499,221.65,23316.2,31.0447,0,34.1075,1.05416,58.735,5.55651,0.546785,54.1985,40601
"665","13:2:2",2022-11-24 17:27:01,"A","potato","potato","n/a",10961.2,61.9794,36.6872,23776.9,49.1929,629.55,264.074,700340,0.214791,6.42805,8.1422,34.458,40.5058,2.11251,8.35345,102.345,6.57291,39.7936,30.3899,3.97151,3.07822,16.1939,4.38617,0,100,0,0,0,0,0.179713,0.626014,1.10454,7.1282,6.6393,11.0212,71.4208,2.6859,0.134462,24.4689,5.34766,19.6403,7.98527,5.11226,37.4457,0.0799343,29.5389,0.187108,0.0845002,0.00603573,14.4797,55.7038,63.8926,72.599,8723.1,41.3034,0,15.21,2.64365,60.1702,18.8858,3.09029,52.7436,16568
"666","13:2:2",2022-11-24 17:29:45,"A","potato","potato","n/a",10897.3,61.9165,36.6561,23689.6,49.0446,630.385,264.85,698265,0.213238,6.58429,8.03198,34.5024,40.2447,2.05343,8.5832,103.192,6.27536,38.8273,31.8251,3.63438,2.89539,16.5425,4.43277,0,100,0,0,0,0,0.205423,0.627231,0.890423,6.56612,7.0507,10.8426,71.8033,2.84693,0.128746,26.1373,5.16688,19.8013,7.78363,4.62778,36.4831,0.0750622,31.0013,0.205948,0.0726876,0.0242292,13.8106,54.8852,64.0769,72.599,8683.69,40.8833,0,15.4946,2.58647,60.7547,18.184,2.98019,52.8435,16509
"667","13:2:2",2022-11-24 17:32:02,"A","potato","potato","n/a",10869.7,62.0176,36.3982,23706.1,48.8974,629.966,264.655,697434,0.212359,6.94014,7.76056,35.2416,39.6111,1.82315,8.62352,102.72,6.91583,38.7359,31.0179,3.5673,2.89881,16.8642,4.42668,0,100,0,0,0,0,0.728159,0.624724,0.99058,6.90975,7.06168,11.2124,71.2063,2.61926,0.133528,25.7065,5.01367,19.4166,8.33181,4.94075,36.5907,0.0773734,30.4649,0.121544,0.0911577,0.0303859,14.0504,55.2416,64.1633,72.599,8628.6,40.9269,0,15.7764,2.57065,60.6199,18.11,2.92312,52.5563,16455
"668","13:2:2",2022-11-25 11:46:05,"A","potato","potato","n/a",0,85.0825,0,87972.2,4.99382,2760.03,1339.12,0,0.193331,7.69231,0,50.5494,17.5824,0,24.1758,104.316,3.2967,29.6703,30.7692,8.79121,5.49451,21.978,12.1758,0,98.9011,0,1.0989,0,0,0.177307,0.419461,3.2967,8.79121,20.8791,48.3517,9.89011,8.79121,0.0850781,30.7692,1.0989,20.8791,1.0989,1.0989,45.0549,0.0748227,30.7692,0,1.0989,0,16.4835,51.6483,98.3225,102.199,0,28.831,0,39.5604,0,54.9451,4.3956,1.0989,0,91
"669","13:2:2",2022-11-25 11:50:24,"A","potato","potato","n/a",0,84.9131,0,87424.6,4.9581,2760.65,1339.92,0,0.175242,9.89011,0,42.8571,15.3846,0,31.8681,105.513,3.2967,27.4725,38.4615,13.1868,6.59341,10.989,12.251,0,97.8022,0,2.1978,0,0,5.78482,0.410546,5.49451,13.1868,14.2857,34.0659,20.8791,12.0879,0.0585742,38.4615,2.1978,24.1758,0,0,35.1648,0.0673888,37.3626,3.2967,0,0,19.7802,39.5604,98.0732,101.399,0,26.7323,0,42.8571,0,54.9451,2.1978,0,0,91
"670","13:2:2",2022-11-25 12:01:14,"A","potato","potato","n/a",0,85.7363,0,87865.9,4.96049,2771.87,1342.58,0,0.174591,10.1124,0,46.0674,13.4831,0,30.3371,113.998,3.37079,24.7191,41.573,5.61798,10.1124,14.6067,12.7076,0,96.6292,0,3.37079,0,0,0.168625,0.408252,4.49438,14.6067,10.1124,41.573,16.8539,12.3596,0.0300421,41.573,6.74157,19.1011,0,0,32.5843,0.00697092,40.4494,2.24719,4.49438,1.1236,12.3596,39.3258,98.8963,102.199,0,26.4114,0,46.0674,0,50.5618,3.37079,0,0,89
"671","13:2:2",2022-11-25 12:03:45,"A","potato","potato","n/a",0,85.0384,0,87825.9,4.95878,2771,1343.38,0,0.1884,3.09278,0,45.3608,17.5258,0,34.0206,104.011,2.06186,28.866,32.9897,12.3711,10.3093,13.4021,11.9698,0,97.9381,0,2.06186,0,0,0.17641,0.42655,1.03093,11.3402,22.6804,41.2371,14.433,9.27835,0.0740984,32.9897,5.15464,26.8041,0,0,35.0515,0.0645686,35.0515,1.03093,2.06186,0,19.5876,42.268,98.4384,100.599,0,28.0302,0,43.299,0,53.6082,3.09278,0,0,97
"672","13:2:2",2022-11-25 16:25:37,"A","potato","potato","n/a",14889,76.8292,81.8241,14706.6,93.5639,454.479,158.457,1232690,0.0761824,22.861,14.852,30.1894,19.487,0.157038,12.4536,67.2617,22.6944,29.3804,22.2709,11.1925,2.97897,11.4828,4.45389,0,99.9857,0,0.0142762,0,0,0.61277,0.474262,2.39364,18.2926,16.4319,12.4298,43.0427,7.40935,0.237037,14.4523,0.966023,25.069,21.1335,5.74379,32.6354,0.182918,15.0566,0.242695,0.0951746,0.0190349,39.2881,45.2984,82.7924,87.799,12033.5,39.1896,0,15.6895,0.766156,63.5767,18.4544,1.51328,53.9092,21014
"673","13:2:2",2022-11-25 16:27:59,"A","potato","potato","n/a",14839.1,76.9441,81.7638,14658.2,95.203,453.835,157.521,1229410,0.0754816,22.9825,14.8072,29.5953,20.216,0.143342,12.2557,67.1137,22.9777,29.1223,22.4282,11.2714,2.91462,11.2858,4.48516,0,99.9857,0,0.0143342,0,0,0.239887,0.473992,2.31258,18.7491,16.5846,12.4134,42.606,7.33432,0.237785,14.425,0.941278,24.8746,21.1859,5.87701,32.6963,0.183689,15.0509,0.215013,0.0764489,0.0191122,39.6627,44.9759,82.8493,87.9848,11985.1,39.3628,0,14.9219,0.754933,64.1646,18.6249,1.53376,53.8562,20929
"674","13:2:2",2022-11-28 11:22:38,"A","potato","potato","n/a",15975,83.3302,82.5808,15343.7,85.3806,465.574,164.545,1426680,0.142736,13.4272,10.639,38.4808,27.0956,0.25916,10.0983,88.1727,13.0116,38.1412,24.16,6.96604,3.02055,14.7006,4.6854,0,100,0,0,0,0,0.211091,0.548396,2.15371,10.5898,11.5639,13.0295,58.4495,4.21358,0.173793,19.437,1.32261,21.1975,11.7203,4.60679,41.7158,0.121434,20.2904,0.303843,0.138517,0.0134048,23.2261,56.0277,89.3069,98.199,12670.9,37.7333,0,16.9169,1.36282,66.3896,13.9321,1.39857,52.4678,22380
"675","13:2:2",2022-11-28 11:24:58,"A","potato","potato","n/a",15502.5,83.0897,80.3762,15325.8,85.3547,466.513,164.545,1381110,0.140198,13.3251,11.1233,39.6404,26.1548,0.188065,9.56837,88.0896,12.8618,38.2138,24.8704,6.7474,2.93565,14.3709,4.75858,0,100,0,0,0,0,0.223161,0.547496,1.92193,11.0958,11.5132,12.8847,58.1808,4.40347,0.173842,19.6367,1.31645,20.9807,12.4123,4.32549,41.3284,0.122356,20.5174,0.311912,0.0917389,0.0183478,23.7007,55.3598,89.0895,98.199,12318.3,37.7463,0,16.9534,1.17426,66.1529,14.1874,1.53204,52.6037,21801
"676","13:2:2",2022-11-29 10:59:39,"A","potato","potato","n/a",16026.3,85.7591,82.2726,15664.4,81.7395,471.968,168.481,1478250,0.161586,9.08459,10.0539,42.3716,29.4532,0.360775,8.676,95.4314,9.48883,41.1545,25.8802,4.95958,2.78188,15.735,4.78654,0,100,0,0,0,0,16.7658,0.575211,1.80388,7.89359,9.51926,12.9314,64.2137,3.63818,0.151747,21.7508,1.75606,18.3039,9.08459,4.55968,44.5449,0.10107,23.0027,0.360775,0.113014,0.0173868,18.1909,58.3152,92.239,101.399,12887.5,37.9525,0,16.9478,2.36025,66.5652,12.4489,1.67782,53.5103,23006
"677","13:2:2",2022-11-29 11:02:14,"A","potato","potato","n/a",15367.9,85.674,79.2263,15669.1,82.8834,473.413,168.808,1416140,0.160217,9.30212,10.1971,42.6776,28.7109,0.329958,8.78232,94.937,9.54167,41.3623,26.1797,4.92226,3.01031,14.9837,4.84461,0,100,0,0,0,0,0.226857,0.571133,1.93003,8.33936,9.56427,13.2481,63.3294,3.58886,0.152723,21.7095,1.60911,18.7489,9.14844,4.33918,44.4449,0.102604,22.8621,0.329958,0.0949195,0.0225999,18.6585,58.032,92.1493,101.399,12414,37.7369,0,17.0855,2.16507,66.516,12.665,1.56843,53.8661,22124
"678","13:2:2",2022-11-30 10:40:38,"A","potato","potato","n/a",15695,94.8646,76.1311,16078.1,86.4673,472.466,165.67,1599910,0.171752,9.14335,8.40752,45.4578,27.7798,0.299782,8.9117,97.4107,8.87991,41.9831,25.9629,4.85556,2.88427,15.4342,5.02627,0,100,0,0,0,0,0.203294,0.576981,1.69876,7.53543,8.68914,13.9262,64.5258,3.62464,0.13664,23.383,1.73964,18.3957,8.13953,3.50654,44.8356,0.0938454,24.6366,0.331577,0.0772166,0.0227108,16.6879,58.244,101.937,106.611,12240.4,36.4821,0,18.2049,1.64426,68.2095,10.615,1.32631,51.2381,22016
"679","13:2:2",2022-11-30 10:43:19,"A","potato","potato","n/a",15755.9,94.7516,76.0392,16136.3,86.4727,473.522,165.938,1605180,0.175805,8.70334,8.20445,45.3762,28.4866,0.362828,8.86662,97.8092,8.27702,41.8477,26.1781,4.88458,2.97066,15.842,5.03138,0,99.9955,0,0.00453535,0,0,0.210368,0.578626,1.66901,7.44251,8.79405,13.7421,64.8646,3.48769,0.136923,23.6609,1.5647,18.4317,8.33598,3.32895,44.6778,0.0937713,24.8401,0.249444,0.0861717,0.0226768,16.486,58.3156,101.878,106.999,12269.9,36.6229,0,17.7786,1.60552,68.1029,11.2477,1.26536,51.1341,22049
"680","13:2:2",2022-12-01 11:01:13,"A","potato","potato","n/a",17516.5,107.473,77.6381,18033.5,78.5683,497.143,179.189,2043560,0.184592,6.643,7.50212,48.5056,28.5645,0.149236,8.6355,101.989,6.13883,45.3313,26.4712,3.26302,3.04118,15.7544,5.31247,0,99.9919,0,0.00806679,0,0,0.743735,0.581434,1.60529,6.08236,7.84092,16.7749,64.6634,3.03311,0.11507,24.5715,1.81099,16.4038,5.40878,2.79514,49.0098,0.0773759,25.846,0.354939,0.116968,0.0322672,12.9633,60.6865,116.665,135.683,14000.9,35.3105,0,19.9532,1.55286,68.8097,8.5629,1.12128,53.0418,24793
"681","13:2:2",2022-12-01 11:03:36,"A","potato","potato","n/a",17347.4,107.605,77.0198,18054.8,78.9877,497.64,179.189,2024390,0.18445,6.74021,7.42153,48.7996,28.3235,0.190608,8.52462,101.777,6.10755,45.543,26.2957,3.44716,3.04161,15.5649,5.34516,0,99.9919,0,0.00811096,0,0,0.200927,0.57994,1.58975,5.8845,7.9974,16.7694,64.4983,3.26061,0.1154,24.5721,1.77224,16.2179,5.47895,2.82261,49.1362,0.0777232,25.8253,0.324438,0.133831,0.0527212,12.9126,60.7511,116.697,135.799,13905.7,35.3175,0,19.8353,1.6303,69.0202,8.48001,1.03415,53.262,24658
"682","13:2:2",2022-12-02 16:53:36,"A","potato","potato","n/a",19058.5,112.924,78.794,19032,85.0228,508.535,178.089,2410050,0.191141,4.64887,6.02912,56.3742,23.2671,0.216138,9.46458,107.727,4.47823,43.6637,30.9609,2.58228,3.02594,15.2889,5.34925,0,100,0,0,0,0,1526640,0.602716,1.29683,4.23934,6.08979,18.2504,67.8333,2.29031,0.085356,30.1684,2.91218,13.9845,4.118,2.35098,46.466,0.0566788,32.4321,0.43986,0.1403,0.0417109,9.40391,57.5421,126.455,136.599,14996.1,33.6766,0,25.11,1.74807,64.9894,7.42075,0.731837,51.8677,26372
"683","13:2:2",2022-12-02 16:56:25,"A","potato","potato","n/a",18925.9,113.074,79.3762,18973.1,85.6692,507.765,177.147,2387090,0.190641,4.82681,5.99398,56.555,23.0685,0.244729,9.31099,107.569,4.5256,43.6785,30.8509,2.54895,2.86898,15.5271,5.35842,0,99.9962,0,0.00376506,0,0,1519920,0.602155,1.3366,4.2244,6.46461,17.8389,67.9292,2.20633,0.0848101,30.128,2.8125,13.9232,4.10768,2.17997,46.8486,0.0558112,32.3042,0.410392,0.146837,0.0564759,9.37877,57.7033,126.128,136.599,15060.2,33.6333,0,24.9134,1.67545,65.2824,7.31928,0.809488,52.7008,26560
"684","13:2:2",2022-12-05 11:03:00,"A","potato","potato","n/a",22614.6,142.874,85.8117,21629.8,87.5391,552.728,187.207,3656590,0.200783,4.0152,4.7171,56.1301,24.5571,0.242138,10.3384,111.98,3.77,43.7565,34.3652,2.01373,2.7095,13.385,5.03692,0,99.9724,0,0.0275854,0,0,0.208629,0.629589,1.37007,3.3838,4.55771,14.2647,74.5908,1.83289,0.0589829,33.5653,4.37688,11.1598,3.53706,1.78692,45.5741,0.0424107,37.2862,0.435236,0.131797,0.0398455,7.74229,54.3646,161.692,180.599,18560.9,33.1243,0,26.7762,1.79305,64.7214,6.13621,0.573162,55.1239,32626
"685","13:2:2",2022-12-05 11:05:37,"A","potato","potato","n/a",22679.6,142.657,85.6055,21596.2,87.1126,551.986,188.182,3658430,0.2009,3.54181,4.98556,55.8426,24.9493,0.276464,10.4043,111.743,3.61246,44.5352,33.7716,1.99054,2.64176,13.4484,5.06301,0,99.9724,0,0.0276464,0,0,0.213911,0.630396,1.22873,3.56331,4.5678,14.1058,74.7281,1.80623,0.0604473,33.0528,4.18689,11.0923,3.44044,1.81852,46.409,0.0422272,36.5823,0.423911,0.144376,0.0491491,7.67955,55.1207,161.309,179.799,18487.5,33.2469,0,26.5774,1.81545,64.6004,6.34023,0.666585,54.5667,32554
"686","13:2:2",2022-12-06 10:56:20,"A","potato","potato","n/a",23837.6,150.467,85.3183,22884.5,88.6845,566.671,196.481,4085970,0.207223,3.58296,3.75902,56.4411,24.394,0.23769,11.5852,113.662,3.01074,42.8194,36.0966,2.07172,2.67034,13.3312,5.08627,0,100,0,0,0,0,0.134902,0.637666,0.880333,2.89043,4.37232,14.414,75.6705,1.7724,0.0477805,35.1634,4.82716,10.0505,3.07823,1.31463,45.5661,0.0330992,39.3949,0.425494,0.10564,0.0293444,6.33253,53.7121,171.408,186.199,19524.7,32.3248,0,28.6372,1.38799,63.9063,5.61359,0.454839,54.9526,34078
"687","13:2:2",2022-12-06 10:59:22,"A","potato","potato","n/a",23976.5,150.379,85.5602,22965.4,89.0508,567.546,196,4111290,0.209191,3.6005,3.74347,55.8749,25.1568,0.20716,11.4172,113.963,2.9761,43.2469,36.3376,1.95781,2.62306,12.8585,5.08283,0,100,0,0,0,0,0.19157,0.639224,0.872407,2.81855,4.27158,14.3028,75.9723,1.76232,0.0463025,35.7862,4.88723,10.6381,2.69308,1.37134,44.624,0.0313371,40.0461,0.425991,0.131299,0.0437662,6.10101,53.2518,171.471,186.199,19649.3,32.4387,0,28.0221,1.40344,64.5639,5.53205,0.478511,54.9982,34273
"688","13:2:2",2022-12-07 10:36:24,"A","potato","potato","n/a",24798.1,159.158,87.2457,23380.1,81.0581,564.698,206.394,4464160,0.217078,3.75633,3.36522,56.5053,26.1396,0.267304,9.96624,113.398,2.87845,44.955,34.4963,2.12155,2.27912,13.2696,5.13857,0,100,0,0,0,0,0.135449,0.640699,0.883512,2.94879,4.19246,14.0349,76.3253,1.61508,0.0497603,34.4288,4.54418,10.3517,2.95723,1.24367,46.4744,0.0331747,38.3061,0.472707,0.118177,0.042206,6.10861,54.9522,180.02,198.878,20398.2,32.6368,0,25.4249,1.08329,67.3889,5.64434,0.458638,55.3012,35540
"689","13:2:2",2022-12-07 10:39:04,"A","potato","potato","n/a",24942.9,159.457,87.7695,23355.2,80.6174,564.968,207.192,4498090,0.216321,3.63335,3.42012,56.6551,26.0311,0.22726,10.0331,113.597,2.78043,44.7842,34.9924,2.06217,2.3736,13.0071,5.15284,0,100,0,0,0,0,0.168105,0.64155,0.920263,2.94316,4.04579,13.7422,76.7437,1.60485,0.0472228,34.5379,4.73599,10.3025,2.82251,1.10263,46.4985,0.0327476,38.6174,0.412435,0.157118,0.0561136,5.99574,54.7612,180.336,198.999,20498.7,32.572,0,25.3297,1.10544,67.7515,5.42618,0.387184,55.2266,35642
"690","13:2:2",2022-12-08 10:38:09,"A","potato","potato","n/a",27473.6,131.923,77.9569,28200.6,86.4958,622.404,214.92,4987750,0.239288,2.99083,2.3812,52.7173,32.7845,0.289183,8.83702,115.136,2.04512,48.2415,34.0845,1.6361,1.90965,12.0832,5.10051,0,100,0,0,0,0,0.849243,0.653663,0.909233,2.16236,3.1263,13.417,78.9053,1.47978,0.0394723,34.8088,4.98385,9.64725,2.17278,0.859733,47.5276,0.0258607,39.1387,0.385577,0.161526,0.0573155,4.25438,56.0025,181.547,217.399,21984.4,33.3432,0,23.291,0.904023,69.4248,6.07284,0.30742,53.1084,38384
"691","13:2:2",2022-12-08 10:42:21,"A","potato","potato","n/a",27617,125.369,77.5818,28584.3,85.883,626.276,216.686,5005480,0.24019,3.11869,2.17583,52.9374,32.7436,0.253847,8.77066,115.143,2.21468,47.9097,34.1398,1.64482,1.865,12.2261,5.11405,0,100,0,0,0,0,0.162888,0.655591,0.821116,2.11625,2.97622,13.3166,79.2364,1.53344,0.0387062,35.1008,5.00181,9.75755,2.09812,0.797803,47.2439,0.0258373,39.5457,0.38077,0.116562,0.028493,4.19365,55.7349,181.246,217.399,22176.2,33.2302,0,23.4186,0.867741,69.3105,6.04569,0.357457,53.3752,38606
"692","13:2:2",2022-12-09 10:30:29,"A","potato","potato","n/a",27636.4,146.766,88.9279,25745.9,82.1133,600.401,214.88,5414430,0.236118,2.54047,1.50952,59.9328,26.6292,0.221464,9.16658,116.427,1.68262,46.785,35.2815,1.47388,1.65716,13.1198,5.20256,0,100,0,0,0,0,0.867319,0.661612,0.67712,1.62153,2.40047,12.8984,81.2621,1.14041,0.0320569,36.0834,5.19295,9.25568,1.90408,0.570207,46.9937,0.0198902,40.7901,0.318196,0.104368,0.0280012,3.32451,55.4348,195.917,206.199,22895.3,31.8452,0,26.4332,0.605845,67.8928,4.80094,0.267284,55.8937,39284
"693","13:2:2",2022-12-09 10:32:47,"A","potato","potato","n/a",28139,142.525,90.7723,25730.2,81.2123,600.728,216,5513480,0.236401,2.36423,1.58948,59.853,26.6713,0.239922,9.28198,116.715,1.532,46.9722,35.6859,1.43453,1.60448,12.7708,5.21004,0,100,0,0,0,0,2810550,0.661965,0.634794,1.65196,2.43171,12.6859,81.3786,1.2171,0.0290408,36.853,5.04336,9.04206,1.80691,0.459851,46.7948,0.0190746,41.444,0.3074,0.0849724,0.0324894,3.3814,54.7497,195.937,206.199,23355.9,31.8072,0,26.3239,0.572314,68.1379,4.69597,0.269912,56.0532,40013
"694","13:2:2",2022-12-09 10:35:10,"A","potato","potato","n/a",28025.9,142.688,90.8525,25759.7,81.3271,600.696,215.843,5487740,0.237111,2.44237,1.54426,59.6946,27.0632,0.179623,9.07594,116.761,1.61411,47.0986,35.5678,1.45694,1.67149,12.5911,5.20829,0,100,0,0,0,0,0.168289,0.662768,0.68107,1.57669,2.4274,12.5162,81.5712,1.22742,0.0290366,36.5333,5.36374,8.86638,1.84862,0.541363,46.8466,0.0188726,41.413,0.331803,0.0898114,0.0374214,3.44277,54.6852,195.81,206.199,23403.3,31.9353,0,25.8906,0.633669,68.4887,4.71759,0.269434,56.5738,40084
"695","13:2:2",2022-12-12 10:44:52,"A","potato","potato","n/a",31349.3,118.777,88.2775,29231.4,87.9008,639.13,218.64,6041520,0.233048,2.32442,1.34703,61.9453,24.2261,0.224505,9.93265,116.258,1.55566,46.375,34.8981,1.38331,1.69173,14.0962,5.29877,0,100,0,0,0,0,3333240,0.658983,0.594145,1.48083,2.34256,14.3479,80.171,1.06356,0.0289571,36.2768,4.97086,8.45409,1.5738,0.505703,48.2187,0.019015,40.7352,0.337891,0.104315,0.0408191,3.04329,55.7385,192.716,212.567,25804.7,31.123,0,27.9067,0.600948,67.4264,3.81659,0.24945,55.3502,44097
"696","13:2:2",2022-12-12 10:47:51,"A","potato","potato","n/a",30716.4,120.2,87.3489,29122.2,87.9888,637.538,217.988,5923520,0.23383,2.30688,1.25224,62.2926,24.1832,0.215983,9.74909,116.315,1.54405,46.519,34.8812,1.34645,1.69799,14.0113,5.3411,0,100,0,0,0,0,0.135431,0.658301,0.597399,1.5877,2.26552,14.6501,79.8516,1.04775,0.0291174,36.4321,5.10317,8.31533,1.68191,0.558338,47.9091,0.0197207,41.0436,0.330867,0.0873122,0.0275723,3.06282,55.4478,192.846,212.399,25438,31.1797,0,27.57,0.601994,67.6279,3.93364,0.266532,55.8607,43522
"697","13:2:2",2022-12-13 10:58:05,"A","potato","potato","n/a",30611.7,115.67,84.5324,30017.9,88.4529,646.335,217.803,5826390,0.237471,2.12104,1.22651,61.9573,25.487,0.179827,9.02824,115.472,1.35562,48.5487,32.4403,1.29337,1.65533,14.7066,5.35599,0,100,0,0,0,0,0.160904,0.658653,0.610951,1.517,2.21556,14.0081,80.7677,0.880692,0.0357451,34.5406,4.49107,8.84842,1.54467,0.592507,49.9827,0.021795,38.566,0.320461,0.0829971,0.0322767,2.87723,58.121,190.332,210.172,25374.9,31.4336,0,26.2548,0.523343,68.9775,3.99308,0.251297,55.9382,43375
